Drug Name,Salt,Dosage Form,Strengh,Route of Admin,ATC Code,Ingredient,Approved clinical indications,Access level,Remarks,Date,,
Lovastatin,,TABLET,20 mg,ORAL,C10AA02,,,,, 1369/10/16,,
Low Sodium Salt,,POWDER,5 g,ORAL,A12CA,[Kcl(670 mg-700 mg) + Nacl(300 mg-330 mg) + Mgco3 (4 mg-5 mg)] / g              sachet,,,,,,
Lutelium-177   EDTMP,,Cold kit for labeling with Lutelium-177,50 mg,PARENTERAL,V10B,,,Hospital only,Cold kit for preparation radiopharmaceutical,1399/12/26,,
Lutelium-177  DOTATATE,,Cold kit for labeling with   Lutelium-177,120mcg,PARENTERAL,V10XX04,,,Hospital only,Cold kit for preparation radiopharmaceutical,1399/12/26,,
Lutelium-177  PSMA 617,,Cold kit for labeling with Lutelium-177,115 mcg,PARENTERAL,V10XX04,,,Hospital only,Cold kit for preparation radiopharmaceutical,1399/12/26,,
Lutetium [177Lu]-DOTATATE,,"INJECTION, SOLUTION",200 mCi,PARENTERAL,V10XX04,,,,Radiopharmaceuticals,1397/02/18,,
"Lutetium [177Lu]-Ethylenediamine tetramethylene phosphonate, (177Lu-EDTMP)",,"INJECTION, SOLUTION",1 mCi/kg,PARENTERAL,V10B,,,,Radiopharmaceuticals,1391/09/01,,
"Lutetium [177Lu]-prostate specific membrane antigen, (177Lu-PSMA)",,"INJECTION, SOLUTION",200 mCi,PARENTERAL,V10XX04,,,,Radiopharmaceuticals,1397/02/18,,
Lutropin Alfa,,"INJECTION, POWDER",75 IU,PARENTERAL,G03GA07,,,,,1385/12/02,,
Lynestrenol,,TABLET,0.5 mg,ORAL,G03AC02,,,,With obstetricians and General Practitioners prescriptions only, 1371/03/03,,
Macitentan,,TABLET,10 mg,ORAL,C02KX04,,PAH,Hospital only,"Pulmonologist prescription only, Local production only",1397/10/04,,
Mafenide,Acetate,CREAM,112 mg/g,TOPICAL,D06BA03,,,, eq to 85 mg ( Base )/g, 1381/04/23,,
Magnesium Hydroxide,,SUSPENSION,8%,ORAL,A02AA04,,,OTC medicines,,1369/10/30,,
Magnesium Oxide, ,TABLET,400 mg,ORAL,A02AA04,,,,250 mg elemental,,,
Magnesium Sulfate,,INJECTION,10%,PARENTERAL,A12CC02,,,,,1385/11/18,,
Magnesium Sulfate,,INJECTION,20%,PARENTERAL,A12CC02,,,,,1385/11/18,,
Magnesium Sulfate,,INJECTION,50%,PARENTERAL,A12CC02,,,Hospital only,,1385/11/18,,
Mannitol,,"INJECTION, SOLUTION",10%,INTRAVENOUS DRIP,B05BC01,,,,,,,
Mannitol,,"INJECTION, SOLUTION",20%,INTRAVENOUS DRIP,B05BC01,,,Hospital only,,,,
Maprotiline,HCl,TABLET,25 mg,ORAL,N06AA21,,,,, 1371/06/08,,
Maprotiline,HCl,TABLET,75 mg,ORAL,N06AA21,,,,, 1371/06/08,,
Measles  Vaccine   ,,INJECTION,   ,PARENTERAL,J07BD01,,,,(Rubeola)  Virus live Attenuated vaccine,,,
Measles Immune globulin,,INJECTION,200 IU/ml,PARENTERAL,J06BB14,,,,,,,
Measles+Mumps+Rubella  Vaccine   ,,"INJECTION, POWDER, LYOPHILIZED",,PARENTERAL,J07BD52,,,,MMR vaccine,,,
Measles+Rubella Vaccine    ,,"INJECTION, POWDER, LYOPHILIZED",,PARENTERAL,J07BD53,,,,MR vaccine; Virus alive,,,
Mebendazole,,"TABLET, CHEWABLE",100 mg,ORAL,P02CA01,,,OTC medicines,,,,
Mebeverine,HCl,TABLET,135 mg,ORAL,A03AA04,,,,,,,
Mebeverine,HCl,"CAPSULE, EXTENDED RELEASE",200 mg,ORAL,A03AA04,,,,,1385/08/17,,
Medroxyprogesterone,Acetate,INJECTION,100 mg/ml,PARENTERAL,L02AB02,,Treatment of immune thrombocytopenic purpura.,,,,,
Medroxyprogesterone,Acetate,INJECTION,150 mg/ml,PARENTERAL,G03AC06,,Treatment of immune thrombocytopenic purpura.,,, 1371/03/03,,
Medroxyprogesterone,Acetate,INJECTION,160 mg/ml,PARENTERAL,G03AC06,,"Endometriosis, Contraception",,,1396/05/28,,
Medroxyprogesterone,Acetate,TABLET,250 mg,ORAL,G03AC06,,,,With obstetricians and General Practitioners prescriptions only,1363/06/11,,
Medroxyprogesterone,Acetate,TABLET,5 mg,ORAL,G03DA02,,,,With obstetricians and General Practitioners prescriptions only,,,
Medroxyprogestrone+Estradiol,,INJECTION,,PARENTERAL,G03AA08,Depot Medroxyprogesterone Acetate 25mg +  Estradiol Cypionate 5mg/0.5ml,,,,,,
Mefenamic Acid,,CAPSULE,250 mg,ORAL,M01AG01,,,,, 1368/09/19,,
Mefenamic Acid,,TABLET,500 mg,ORAL,M01AG01,,,,,1399/12/26,,
Mefloquine,,TABLET,250 mg,ORAL,P01BC02 ,,,,, 1383/04/07,,
Megestrol,Acetate,TABLET,15 mg,ORAL,L02AB01,,"Treatment of anorexia, cachexia, or an unexplained significant weight loss in patients with a diagnosis of acquired immune deficiency syndrome.",,,,,
Megestrol,Acetate,TABLET,20 mg,ORAL,L02AB01,,"Treatment of anorexia, cachexia, or an unexplained significant weight loss in patients with a diagnosis of acquired immune deficiency syndrome.",,,,,
Megestrol,Acetate,TABLET,40 mg,ORAL,L02AB01,,"Treatment of anorexia, cachexia, or an unexplained significant weight loss in patients with a diagnosis of acquired immune deficiency syndrome.",,,,,
Megestrol,Acetate,SUSPENSION,40 mg/ml,ORAL,L02AB01,,"Treatment of anorexia, cachexia, or an unexplained significant weight loss in patients with a diagnosis of acquired immune deficiency syndrome.",,,,,
Meglumine, Antimonate,INJECTION,300 mg/ml,PARENTERAL,P01CB01,,,,,,,
Meglumine, Gadoterate,INJECTION,376.9 mg/ml,PARENTERAL,V08CA01,,,,,,,
Meglumine Compound,,INJECTION,,PARENTERAL,V08AA01,Meglumine Diatrizoate 52.1%+Sodium  Diatrizoate 7.9%  ,,,,,,
Meglumine Compound,,SOLUTION,,ORAL,V08AA01,Meglumine Diatrizoate 66%+Sodium  Diatrizoate 10%,,,,,,
Meglumine Compound,,"INJECTION, SOLUTION",,PARENTERAL,V08AA01,Meglumine Diatrizoate 66%+Sodium  Diatrizoate 10%,,,,1402/01/20,,
Meglumine+Ioxaglate,,INJECTION,,PARENTERAL,V08AB03,Meglumine Ioxaglate 393 mg/ml + Sodium Ioxaglate 196.5 mg/ml  ,,,,,,
Meloxicam,,TABLET,15 mg,ORAL,M01AC06,,,,,1387/09/09,,
Meloxicam,,TABLET,7.5 mg,ORAL,M01AC06,,,,,1387/09/09,,
Meloxicam,,"TABLET,  ORALLY DISINTEGRATING",15 mg,ORAL,M01AC06,,,,,1396/02/02,,
Meloxicam,,"TABLET,  ORALLY DISINTEGRATING",7.5 mg,ORAL,M01AC06,,,,,1396/02/02,,
Melphalan,,TABLET,2 mg,ORAL,L01AA03,,,,,,,
Melphalan,,"INJECTION, POWDER",50 mg,PARENTERAL,L01AA03,,"Treatment of patients with multiple myeloma for whom ORAL therapy is inappropriate.
For use in hyperthermic regional limb perfusion to treat metastatic melanoma of the extremity.",,,1373/08/01,,
Memantine,HCl,TABLET,10 mg,ORAL,N06DX01,,,,,1385/04/13,,
Memantine,HCl,SOLUTION,10mg/ml,ORAL,N06DX01,,,,for local production only,1390/09/21,,
Memantine,HCl,"CAPSULE,EXTENDED RELEASE",14 mg,ORAL,N06DX01,,,,,1390/01/29,,
Memantine,HCl,SOLUTION,2 mg/ml,ORAL,N06DX01,,,,,1390/01/29,,
Memantine,HCl,TABLET,20 mg,ORAL,N06DX01,,,,,1390/01/29,,
Memantine,HCl,"CAPSULE,EXTENDED RELEASE",21 mg,ORAL,N06DX01,,,,,1390/01/29,,
Memantine,HCl,TABLET,5 mg,ORAL,N06DX01,,,,,1385/04/13,,
Memantine , HCl,"CAPSULE,EXTENDED RELEASE",7 mg,ORAL,N06DX01,,,,,1400/03/19,,
Memantine , HCl,"CAPSULE,EXTENDED RELEASE",28 mg,ORAL,N06DX01,,,,,1400/03/19,,
Meningococcal Vaccine   ,,INJECTION,,PARENTERAL,J07AH05,,,, Meningococcal AC conjugate (2 Valents) ,1391/02/25  ,,
Meningococcal Vaccine   ,,INJECTION,,PARENTERAL,J07AH05,,,, Meningococcal AC polysaccharide (2 Valents) ,1391/02/25  ,,
Meningococcal Vaccine   ,,INJECTION,,PARENTERAL,J07AH05,,,, Meningococcal ACWY  polysaccharide (4 Valents) ,1391/02/25  ,,
Meningococcal Vaccine   ,,INJECTION,,PARENTERAL,J07AH05,,,, Meningococcal ACWY  conjugate (4 Valents) ,1391/02/25  ,,
Menotropins   ,,"INJECTION, POWDER, LYOPHILIZED",,PARENTERAL,G03GA02,150 IU FSH+150 IU LH,,,,1393/06/02,,
Menotropins   ,,"INJECTION, POWDER, LYOPHILIZED",,PARENTERAL,G03GA02,75 IU FSH+75 IU LH,,,,1359/07/13,,
Menotropins   ,,"INJECTION, POWDER, LYOPHILIZED",,PARENTERAL,G03GA02,600 IU FSH+600 IU LH,,,,1396/08/29,,
Menotropins   ,,"INJECTION, POWDER, LYOPHILIZED",,PARENTERAL,G03GA02,1200 IU FSH+1200 IU LH,,,,1396/08/29,,
Menthol Salicylate   ,,OINTMENT,,TOPICAL,M02AC,Methyl Salicylate 15%+Menthol 10%,,OTC medicines,,1369/10/30,,
Menthol+Zinc oxide+Calamine,,OINTMENT,,TOPICAL,D02AB,(Menthol 0.44 g + Zinc oxide 20.625 g + Calamine 10 g)/100g                                                                                      ,,OTC medicines,for local production only,1389/07/17,,
Mepivacaine,HCl,INJECTION,2%,PARENTERAL,N01BB03,,,Hospital only,,,,
Mepivacaine,HCl,INJECTION,3%,PARENTERAL,N01BB03,,Dentistry applications only,,,3/23/1990,,
Mequinol,,OINTMENT,10%,TOPICAL,D11AX06,,,,,1380/03/27,,
Mequinol+Tretinoin,,SOLUTION,,TOPICAL,D10AD51,Mequinol 2% + Tretinoin 0. 01%,,,,1380/06/03,,
Mercaptopurine,,TABLET,50 mg,ORAL,L01BB02,,,Orphan medicines,,,,
Mercaptopurine,,SUSPENSION,20 mg/ml,ORAL,L01BB02,,,,,1400/2/15,,
Meropenem,As Trihydrate,"INJECTION, POWDER",1 g,PARENTERAL,J01DH02,," Management of acute pulmonary exacerbations, in cystic fibrosis patients, due to respiratory tract infection with susceptible organisms.", Hospital only,,,,
Meropenem,As Trihydrate,"INJECTION, POWDER",500 mg,PARENTERAL,J01DH02,," Management of acute pulmonary exacerbations, in cystic fibrosis patients, due to respiratory tract infection with susceptible organisms.",Hospital only.,,1383/07/12,,
Mesalazine,,"GRANULE, EXTENDED RELEASE",1 g,ORAL,A07EC02,,,,sachet,1380/12/05,,
Mesalazine,,"TABLET, EXTENDED RELEASE",1 g,ORAL,A07EC02,,,,,1393/03/04,,
Mesalazine,,ENEMA,1 g/100ml,RECTAL,A07EC02,,,,,1393/03/04,,
Mesalazine,,"ENEMA, FOAM",1 g/application aerosol can,RECTAL,A07EC02,,,,,1395/11/06,,
Mesalazine,,ENEMA,4 g/100ml,RECTAL,A07EC02,,,,,,,
Mesalazine,,SUPPOSITORY,1000 mg,RECTAL,A07EC02,,,,,1386/01/22,,
Mesalazine,,"GRANULE, EXTENDED RELEASE",2 g,ORAL,A07EC02,,,,sachet,1393/03/04,,
Mesalazine,,"GRANULE, EXTENDED RELEASE",4 g,ORAL,A07EC02,,,,sachet,1396/11/29,,
Mesalazine,,"TABLET, DELAYED RELEASE",250 mg,ORAL,A07EC02,,,,,,,
Mesalazine,,"TABLET, EXTENDED RELEASE",250 mg,ORAL,A07EC02,,,,,,,
Mesalazine,,"TABLET, DELAYED RELEASE",400 mg,ORAL,A07EC02,,,,,1380/09/04,,
Mesalazine,,SUPPOSITORY,500 mg,RECTAL,A07EC02,,,,,,,
Mesalazine,,"TABLET, DELAYED RELEASE",500 mg,ORAL,A07EC02,,,,,,,
Mesalazine,,"TABLET, EXTENDED RELEASE",500 mg,ORAL,A07EC02,,,,,,,
Mesalazine,,"CAPSULE, EXTENDED RELEASE",500 mg,ORAL,A07EC02,,,,,1392/05/01,,
Mesalazine,,"TABLET, EXTENDED RELEAS",1200 mg,ORAL,A07EC02,,,,,1397/04/30,,
Mesalazine,,"TABLET, DELAYED RELEASE",800 mg,ORAL,A07EC02,,,,,1385/05/10,,
Mesalazine,,"TABLET, EXTENDED RELEASE",1600 mg,ORAL,A07EC02,,,,,1400/08/09,,
Mesalazine,,"TABLET, MODIFIED RELEASE",1600 mg,ORAL,A07EC02,,,,,1399/04/17,,
Mesna,,INJECTION,100 mg/ml,PARENTERAL,V03AF01,,"For use as a prophylactic agent in reducing the incidence of ifosfamide-induced hemorrhagic cystitis.
Inhibition of the urotoxic effects induced by oxazaphosphorine compounds such as cyclophosphamide.",Hospital only,,1365/01/24,,
Metaproterenol,Sulfate,INJECTION,0.5 mg/ml,PARENTERAL,R03CB03,,, Hospital only,,,,
Metaproterenol,Sulfate,TABLET,20 mg,ORAL,R03CB03,,,,,,,
Metformin,HCl,TABLET,1000 mg,ORAL,A10BA02,,,,,1385/08/17,,
Metformin,HCl,"TABLET, EXTENDED RELEASE",1000 mg,ORAL,A10BA02,,,,,1391/07/25,,
Metformin,HCl,"TABLET, EXTENDED RELEASE",750 mg,ORAL,A10BA02,,,,,1395/03/19,,
Metformin,HCl,"TABLET, EXTENDED RELEASE",500 mg,ORAL,A10BA02,,,,,1391/07/25,,
Metformin,HCl,TABLET,500 mg,ORAL,A10BA02,,,,,1361/05/31,,
Metformin,HCl,TABLET,850 mg,ORAL,A10BA02,,,,,1396/08/29,,
Metformin,HCl,SOLUTION,500 mg/5ml,ORAL,A10BA02,,,,,1395/09/01,,
Metformin+Glibenclamide,,TABLET,,ORAL,A10BD02,Metformin HCl 500 mg+ Glibenclamide 2.5 mg,,,,1389/06/29,,
Metformin+Glibenclamide,,TABLET,,ORAL,A10BD02,Metformin HCl 500 mg+ Glibenclamide 5 mg,,,,1389/06/29,,
Metformin+Glibenclamide,,TABLET,,ORAL,A10BD02,Metformin HCl 1000 mg+ Glibenclamide 5 mg,,,,1396/03/13,,
Metformin+Pioglitazone,,TABLET,,ORAL,A10BD05,Metformin HCL 500 mg + Pioglitazone 15 mg                               ,,,,1389/08/24,,
Methacholine, Chloride,INHALER,100 mg/20ml  ,RESPIRATORY,V04CX03,,,,, 1386/11/03,,
Methadone,HCl,POWDER,1 g,ORAL,N07BC02,,,,Sachet,1384/11/18,,
Methadone,HCl,INJECTION,10 mg/ml,PARENTERAL,N07BC02,,,Hospital only,,,,
Methadone,HCl,TABLET,20 mg,ORAL,N07BC02,,,,تحت کنترل (زرد),1382/12/25,,
Methadone,HCl,"TABLET, FOR SUSPENSION",20 mg,ORAL,N07BC02,,,,تحت کنترل (زرد),1386/12/06,,
Methadone,HCl,SOLUTION,25 mg/5ml  ,ORAL,N07BC02,,,,تحت کنترل (زرد),1384/02/12,,
Methadone,HCl,"TABLET, FOR SUSPENSION",40 mg,ORAL,N07BC02,,,,تحت کنترل (زرد),1386/12/06,,
Methadone,HCl,TABLET,40 mg,ORAL,N07BC02,,,,تحت کنترل (زرد),1382/12/25,,
Methadone,HCl,TABLET,5 mg,ORAL,N07BC02,,,,تحت کنترل (زرد),,,
Methadone,HCl,INJECTION,5 mg/ml,PARENTERAL,N07BC02,,,Hospital only,تحت کنترل (زرد),1369/01/26,,
Methadone,HCl,SOLUTION,5mg/5ml,ORAL,N07BC02,,,,تحت کنترل (زرد),,,
Methimazole,,TABLET,5 mg,ORAL,H03BB02,,,,,,,
Methocarbamol,,INJECTION,100 mg/ml,PARENTERAL,M03EA03,,,,,,,
Methocarbamol,,TABLET,500 mg,ORAL,M03EA03,,,,,,,
Methocarbamol,,TABLET,750 mg,ORAL,M03EA03,,,,,1396/02/02,,
Methotrexate,As Sodium,"INJECTION, POWDER, LYOPHILIZED",1 g,PARENTERAL,L01BA01,,,,with and without preservative,1375/07/29,,
Methotrexate,As Sodium,"INJECTION, SOLUTION",10 mg/ml,PARENTERAL,L01BA01,,,,with and without preservative,,,
Methotrexate,As Sodium,"INJECTION, SOLUTION",20 mg/ml,PARENTERAL,L01BA01,,,,without preservative,1396/06/25,,
Methotrexate,As Sodium,"INJECTION, SOLUTION",100 mg/ml,PARENTERAL,L01BA01,,,,with and without preservative,,,
Methotrexate,As Sodium,"INJECTION, SOLUTION",50 mg/ml,PARENTERAL,L01BA01,,,,without preservative,1395/09/01,,
Methotrexate,As Sodium,"INJECTION, SOLUTION",2.5 mg/ml,PARENTERAL,L01BA01,,,,with and without preservative,1375/07/29,,
Methotrexate,As Sodium,TABLET,2.5 mg,ORAL,L01BA01,,,,,1389/6/29,,
Methotrexate,,TABLET,2.5 mg,ORAL,L01BA01,,,,,,,
Methotrexate,As Sodium,"INJECTION, SOLUTION",25 mg/ml,PARENTERAL,L01BA01,,,,with and without preservative,1375/07/29,,
Methotrexate,,"INJECTION, SOLUTION",25 mg/ml,PARENTERAL,L01BA01,,,,without preservative,1397/04/03,,
Methotrexate,As Sodium,"INJECTION, POWDER, LYOPHILIZED",5 mg,PARENTERAL,L01BA01,,,,with and without preservative,,,
Methotrexate,As Sodium,"INJECTION, SOLUTION",5 mg/ml,PARENTERAL,L01BA01,,,,with and without preservative,1375/07/29,,
Methotrexate,As Sodium,"INJECTION, POWDER, LYOPHILIZED",50 mg,PARENTERAL,L01BA01,,,,with and without preservative,1369/09/18,,
Methotrexate,,TABLET,5mg,ORAL,L01BA01,,,,, 1385/05/10,,
Methotrexate,,"INJECTION, SOLUTION",50 mg/ml,PARENTERAL,L01BA01,,,,,1399/12/26,,
Methotrexate,,"INJECTION, SOLUTION,CONCENTRATE",100 mg/ml,PARENTERAL,L01BA01,,,,,1399/12/26,,
Methoxsalen,,SOLUTION,1%,TOPICAL,D05AD02,,,,,1373/09/20,,
Methoxsalen,,TABLET,10 mg,ORAL,D05AD02,,For use in conjunction with the UVAR photopheresis system to treat graft versus host disease.,,,,,
Methoxy Polyethylen Glycol-Epoetin Beta,,"INJECTION, SOLUTION",50 mcg/0.3 ml,PARENTERAL,B03XA03,,"Hypoplastic, Haemolytic, Renal Anaemia",,,1394/11/13,,
Methoxy Polyethylen Glycol-Epoetin Beta,,"INJECTION, SOLUTION",100 mcg/0.3 ml,PARENTERAL,B03XA03,,"Hypoplastic, Haemolytic, Renal Anaemia",,,1394/11/13,,
Methoxy Polyethylen Glycol-Epoetin Beta,,"INJECTION, SOLUTION",200 mcg/0.3 ml,PARENTERAL,B03XA03,,"Hypoplastic, Haemolytic, Renal Anaemia",,,1394/11/13,,
Methyl Salicylate,,OINTMENT,30%,TOPICAL,M02AC,,,OTC medicines,,1369/10/30,,
Methylcellulose   ,,GRANULE,,ORAL,A06AC06,,,,,1376/11/02,,
Methyldopa,,TABLET,250 mg,ORAL,C02AB02,,,,,,,
Methylene Blue,,INJECTION,10 mg/ml,PARENTERAL,V03AB17,,,,,,,
Methylergonovine,Maleate,TABLET,0.125 mg,ORAL,G02AB01,,,,,,,
Methylergonovine,Maleate,INJECTION,0.2 mg/ml,PARENTERAL,G02AB01,,,,,,,
Methylphenidate,HCl,TABLET,10 mg,ORAL,N06BA04,,,,تحت کنترل (سبز),,,
Methylphenidate,HCl,"TABLET, EXTENDED RELEASE",20 mg,ORAL,N06BA04,,,,تحت کنترل (سبز),1385/03/23,,
Methylphenidate,HCl,"TABLET, EXTENDED RELEASE",18 mg,ORAL,N06BA04,,,,تحت کنترل (سبز),1395/05/03,,
Methylphenidate,HCl,"TABLET, EXTENDED RELEASE",27 mg,ORAL,N06BA04,,,,,1395/05/03,,
Methylphenidate,HCl,"TABLET, EXTENDED RELEASE",36 mg,ORAL,N06BA04,,,,تحت کنترل (سبز),1395/05/03,,
Methylphenidate,HCl,"TABLET, EXTENDED RELEASE",54 mg,ORAL,N06BA04,,,,تحت کنترل (سبز),1395/05/03,,
Methylphenidate,HCl,"CAPSULE, EXTENDED RELEASE",30 mg,ORAL,N06BA04,,,,,1395/05/03,,
Methylphenidate,HCl,SOLUTION,10 mg/5 ml,ORAL,N06BA04,,,,,1400/04/13,,
Methylprednisolone,As Sodium Succinate,"INJECTION, POWDER",1000 mg,PARENTERAL,H02AB04,,,Hospital only,,1382/08/12,,
Methylprednisolone,As Sodium Succinate,"INJECTION, POWDER",250 mg,PARENTERAL,H02AB04,,,Hospital only,,1382/08/12,,
Methylprednisolone,As Sodium Succinate,"INJECTION, POWDER",40 mg,PARENTERAL,H02AB04,,,,,1384/05/16,,
Methylprednisolone,Acetate,INJECTION,40 mg/ml,PARENTERAL,H02AB04,,,,,1383/10/06,,
Methylprednisolone,As Sodium succinate,"INJECTION, POWDER",500 mg,PARENTERAL,H02AB04,,,Hospital only,,1364/11/13,,
Methylprednisolone,As Sodium Succinate,"INJECTION, POWDER",125 mg,PARENTERAL,H02AB04,,,Hospital only,,1400/08/09,,
Methyltestosterone,,TABLET,25 mg,ORAL,G03BA02,,,,,,,
Metoclopramide,HCl,"CAPSULE, LIQUID FILLED",10 mg,ORAL,A03FA01,,,,,1385/11/18,,
Metoclopramide,HCl,TABLET,10 mg,ORAL,A03FA01,,,,,,,
Metoclopramide,HCl,SOLUTION/ DROPS,"4 mg/ml, 15ml",ORAL,A03FA01,,,,,,,
Metoclopramide,HCl,INJECTION,5 mg/ml,PARENTERAL,A03FA01,,,,,,,
Metoclopramide,As Hcl,SOLUTION,5mg/5ml,ORAL,A03FA01,,,,,1400/11/16,,
Metoprolol,Tartrate,TABLET,100 mg,ORAL,C07AB02,,,,,1380/06/25,,
Metoprolol,Succinate,"TABLET, EXTENDED RELEASE",190 mg,ORAL,C07AB02,,,,,1385/11/24,,
Metoprolol,Tartrate,INJECTION,1mg/ml,PARENTERAL,C07AB02,,,Hospital only,, 1379/04/06,,
Metoprolol,Succinate,"TABLET, EXTENDED RELEASE",23.75 mg,ORAL,C07AB02,,,,,1385/11/24,,
Metoprolol,Succinate,"TABLET, EXTENDED RELEASE",47.5 mg,ORAL,C07AB02,,,,,1385/11/24,,
Metoprolol,Tartrate,TABLET,50 mg,ORAL,C07AB02,,,,, 1377/11/18,,
Metoprolol,Succinate,"TABLET, EXTENDED RELEASE",95 mg,ORAL,C07AB02,,,,,1385/11/24,,
Metoprolol,Succinate,"CAPSULE, EXTENDED RELEASE",23.75 mg,ORAL,C07AB02,,,,,1399/12/26,,
Metoprolol,Succinate,"CAPSULE, EXTENDED RELEASE",47.5 mg,ORAL,C07AB02,,,,,1399/12/26,,
Metoprolol,Succinate,"CAPSULE, EXTENDED RELEASE",95 mg,ORAL,C07AB02,,,,,1399/12/26,,
Metoprolol,Succinate,"CAPSULE, EXTENDED RELEASE",190 mg,ORAL,C07AB02,,,,,1399/12/26,,
Metronidazole,,GEL,0.75%,TOPICAL,D06BX01,,"Treatment of grade III and IV, anaerobically infected, decubitus ulcers.
Treatment of acne rosacea.",,,1376/03/25,,
Metronidazole,,GEL,0.75%,VAGINAL,G01AF01,,,,,,,
Metronidazole,As Benzoate,SUSPENSION,125 mg/5ml,ORAL,P01AB01,,,,,,,
Metronidazole,,TABLET,250 mg,ORAL,P01AB01,,,,,,,
Metronidazole,,TABLET,500 mg,ORAL,P01AB01,,,,,1395/05/03,,
Metronidazole,,"INJECTION, SOLUTION",5 mg/ml,INTRAVENOUS DRIP,J01XD01,,,Hospital only,,1363/03/06,,
Metronidazole,,SUPPOSITORY,500 mg,VAGINAL,G01AF01,,,,,,,
Metronidazole,,TABLET,500 mg,VAGINAL,G01AF01,,,,,1363/04/31,,
Metyrapone,,TABLET,250 mg,ORAL,V04CD01,,,,,,,
Mexiletine,HCl,CAPSULE,100 mg,ORAL,C01BB02,,,,,1377/02/09,,
Mexiletine,HCl,CAPSULE,200 mg,ORAL,C01BB02,,,,,,,
Miconazole,Nitrate,CREAM,2%,TOPICAL,D01AC02,,,OTC medicines,,,,
Miconazole,Nitrate,CREAM,2%,VAGINAL,G01AF04,,,OTC medicines,,,,
Miconazole,Nitrate,SUPPOSITORY,100 mg,VAGINAL,G01AF04 ,,,OTC medicines,,1382/07/13,,
Microfibrillar Collagen Hemostat,,TAMPON,14.8 mg/cm3 ,TOPICAL,B02BC07,,,,0.15 cm thikness - Registered as ANTEMA,,,
Microfibrillar Collagen Hemostat,,TAMPON,15.5 mg/cm3,TOPICAL,B02BC07,,,,Cillender 8 cm x 3 cm diameter - Registered as ANTEMA ,,,
Microfibrillar Collagen Hemostat,,TAMPON,22.3mg/cm3,TOPICAL,B02BC07,,,,0.5 cm thickness - Registered as ANTEMA,,,
Midazolam,As HCl,INJECTION,1 mg/ml,PARENTERAL,N05CD08,,Treatment of bouts of increased seizure activity in selected refractory patients with epilepsy who are on stable regimens of anti-epileptic drugs and who require intermittent use of midazolam,Hospital only,,1391/02/25,,
Midazolam,As HCl,SOLUTION,"10 mg/ml, 5ml",BUCCAL,N05CD08,,,Hospital only,تحت کنترل (سبز),1391/02/25,,
Midazolam,As HCl,SYRUP,2 mg/ml,ORAL,N05CD08,,,Hospital only,,1391/02/25,,
Midazolam,As HCl,INJECTION,5 mg/ml,PARENTERAL,N05CD08,,Treatment of bouts of increased seizure activity in selected refractory patients with epilepsy who are on stable regimens of anti-epileptic drugs and who require intermittent use of midazolam,Hospital only,تحت کنترل (سبز),1391/02/25,,
Midazolam,As HCl,Oromucosal SOLUTION,5 mg/ml,ORAL,N05CD08,,, ,pre-filled oral syringes,1401/10/01,,
Midodrine,HCl,TABLET,2. 5 mg,ORAL,C01CA17,,,Hospital only; Orphan medicines,,1387/12/21,,
Midodrine,HCl,TABLET,5 mg,ORAL,C01CA17,,,Hospital only; Orphan medicines,,1387/12/21,,
Miglustat,,CAPSULE,100 mg,ORAL,A16AX06,,Mild to moderate type I Gaucher's disease ,Hospital only; Orphan medicines,,1395/08/16,,
Milrinone,As Lactate,"INJECTION, SOLUTION",1 mg/ml,PARENTERAL,C01CE02,,,Hospital only,,1379/02/04,,
Miltefosine,,CAPSULE,50 mg,ORAL,L01XX09,,Antileishmania,for Health Dept. of MOH only,,1394/11/13,,
Mineral Oil     ,,SOLUTION,100%,ORAL,V03,,, , ,1401/12/13,,
Minocycline , as  Hcl ,TABLET,50 mg,ORAL,J01AA08,,,,,1400/10/05,,
Minocycline , as  Hcl ,CAPSULE,50 mg,ORAL,J01AA08,,,,,1400/11/16,,
Minocycline , as  Hcl ,CAPSULE,100 mg,ORAL,J01AA08,,,,,1400/11/16,,
Minocycline  , as  Hcl ,TABLET,100 mg,ORAL,J01AA08,,,,,1400/10/05,,
Minoxidil    ,,"AEROSOL ,FOAM",2%,TOPICAL,D11AX01,,Androgenetic Alopecia,OTC medicines,,1391/05/02,,
Minoxidil    ,,"AEROSOL, FOAM",0.05,TOPICAL,D11AX01,,Androgenetic Alopecia,OTC medicines,,1391/05/02,,
Minoxidil    ,,TABLET,2.5 mg,ORAL,C02DC01,,,,,1402/05/05,,
Minoxidil    ,,TABLET,10 mg,ORAL,C02DC01,,,,,,,
Minoxidil    ,,SOLUTION,20 mg/ml,TOPICAL,D11AX01,,Androgenetic Alopecia,OTC medicines,, 1371/08/03,,
Minoxidil    ,,SOLUTION,50 mg/ml,TOPICAL,D11AX01,,Androgenetic Alopecia,OTC medicines,,,,
Minoxidil+Azelaic Acid+Betamethasone,,SOLUTION,,TOPICAL,D11AX,Minoxidil 5% + Azelaic Acid 5% + Betamethasone Valerate 0.025%,,,,1389/11/04,,
Minoxidil+Azelaic Acid+Betamethasone+Tretinoin,,SOLUTION,,TOPICAL,D11AX,Minoxidil 5% + Azelaic Acid 5% + Tretinoin 0.025% + Betamethasone Valerate 0.025%,,,,1389/11/04,,
